id,price,license,model,fuel,cc,registration_date,license_changed,owner_changed,total_loss,flood,theft,damaged_count,damaged_total,damaged_by_other_count,damaged_by_other_total,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
38593678,280,53나9399,뉴모닝,가스,999cc,2009/07/27,0,6,0,0,0,1,238560,0,0,오토,자가보증,"105,600km",없음,없음,없음,없음,없음
38343367,480,59루5855,투싼 ix,디젤,1995cc,2009/11/03,0,3,0,0,0,0,0,3,3672290,오토,자가보증,"169,800km",없음,없음,없음,없음,있음
38379112,3850,179다1063,그랜저 하이브리드 (GN7),하이브리드,1598cc,2023/04/24,0,1,0,0,0,0,0,0,0,오토,자가보증,"25,699km",없음,없음,없음,없음,없음
38574595,1830,03보7480,G4 렉스턴,디젤,2157cc,2018/01/02,0,1,0,0,0,1,2209440,0,0,오토,자가보증,"73,722km",없음,없음,없음,없음,있음
38439518,2200,398조6756,K7 프리미어,가솔린,2497cc,2019/07/23,1,1,0,0,0,2,1351918,0,0,오토,자가보증,"75,800km",없음,없음,없음,없음,없음
38372003,4599,303노6755,쏘렌토 4세대,디젤,2151cc,2021/10/12,0,0,0,0,0,0,0,3,3407333,오토,보험사보증,"38,536km",없음,없음,없음,없음,없음
38067149,380,25오8954,쏘울,가솔린,1591cc,2011/07/18,1,4,0,0,0,1,385940,0,0,오토,보험사보증,"91,000km",없음,없음,없음,없음,있음
38163375,390,66가0169,더 뉴 모닝,가솔린,998cc,2015/08/06,0,2,0,0,0,2,4479068,1,362460,오토,보험사보증,"125,000km",없음,없음,없음,있음,있음
38304778,490,10거3491,쏘나타 하이브리드,하이브리드,1999cc,2013/01/31,1,3,0,0,0,1,1202965,1,2850200,오토,보험사보증,"185,000km",없음,없음,없음,없음,없음
38341084,530,49버1525,아반떼 MD,가솔린,1591cc,2012/05/25,0,3,0,0,0,2,4183100,1,272048,오토,보험사보증,"109,000km",없음,없음,없음,있음,있음
38277208,880,36노9550,그랜저 HG,가솔린,2359cc,2014/09/05,0,2,0,0,0,1,504710,1,328136,오토,보험사보증,"113,000km",없음,없음,없음,없음,없음
38532726,230,04두6711,싼타페 CM,디젤,2188cc,2006/04/06,0,3,0,0,0,1,486704,0,0,오토,보험사보증,"122,000km",없음,없음,없음,없음,없음
37858858,180,67너2069,마티즈 크리에이티브,가솔린,995cc,2011/02/23,0,5,0,0,0,1,1442970,1,560746,오토,보험사보증,"102,000km",없음,없음,없음,있음,없음
38179257,890,335보3578,더 뉴 레이,가솔린,998cc,2020/02/07,0,4,0,0,0,0,0,1,297820,오토,보험사보증,"57,000km",없음,없음,없음,없음,없음
38410859,1130,07도8613,SM6,가스,1998cc,2018/04/13,0,0,0,0,0,2,1678500,0,0,오토,보험사보증,"137,000km",없음,없음,없음,없음,있음
38178190,1150,48루7479,아이오닉 일렉트릭,전기,78cc,2017/03/28,0,1,0,0,0,0,0,0,0,오토,자가보증,"116,168km",없음,없음,없음,없음,없음
38495288,225,56두5584,스파크,가솔린,995cc,2011/06/28,0,4,0,0,0,1,221600,0,0,오토,자가보증,"151,059km",없음,없음,없음,없음,없음
38479506,1095,267마3218,올 뉴 K3,가솔린,1598cc,2019/11/01,1,3,0,0,0,3,2620074,0,0,오토,자가보증,"51,556km",없음,없음,없음,없음,있음
38458713,1130,05루5680,올 뉴 K7,디젤,2199cc,2017/10/13,0,2,0,0,0,4,5126248,2,1098040,오토,자가보증,"124,064km",없음,없음,없음,없음,있음
36803415,870,29버0846,더 뉴 K3,가솔린,1591cc,2016/01/19,0,1,0,0,0,2,892503,1,994790,오토,자가보증,"70,817km",없음,없음,없음,없음,없음
38501271,6750,45서6276,EV9,전기,180cc,2023/06/29,0,0,0,0,0,0,0,0,0,오토,보험사보증,"15,031km",없음,없음,없음,없음,없음
38465002,350,45구3733,올 뉴 프라이드,가솔린,1396cc,2012/01/31,0,5,0,0,0,2,663598,0,0,오토,보험사보증,"141,842km",없음,없음,없음,없음,있음
37873145,360,23러8846,뉴SM3,가솔린,1598cc,2014/01/07,0,2,0,0,0,3,2000116,1,947520,오토,보험사보증,"86,751km",없음,없음,없음,없음,있음
38464806,2830,244보4316,더 K9,가솔린,3778cc,2018/12/26,1,2,0,0,0,2,2951066,1,1227953,오토,보험사보증,"102,935km",없음,없음,없음,없음,있음
38379169,1899,226너9481,쏘나타 하이브리드 (DN8),하이브리드,1999cc,2020/09/23,1,2,0,0,0,0,0,0,0,-,자가보증,"98,610km",없음,없음,있음 / 렌트,없음,있음
38110869,970,81라2823,그랜드 스타렉스,디젤,2497cc,2014/04/08,0,1,0,0,0,2,2279510,0,0,오토,자가보증,"158,973km",없음,없음,없음,있음,있음
38365604,2699,168누1020,카니발 4세대,디젤,2151cc,2020/11/23,1,1,0,0,0,0,0,0,0,-,보험사보증,"190,576km",없음,없음,없음,없음,없음
38600320,4280,274보1987,K8 하이브리드,하이브리드,1598cc,2023/06/27,0,0,0,0,0,1,2058785,0,0,오토,보험사보증,"14,404km",없음,없음,없음,없음,없음
38093267,490,13마4592,올 뉴 모닝,가솔린,998cc,2014/06/26,0,2,0,0,0,1,1119464,2,4174779,오토,보험사보증,"83,489km",없음,없음,없음,없음,있음
38513137,3250,186도2404,팰리세이드,가솔린,3778cc,2021/08/13,0,1,0,0,0,2,3667289,0,0,오토,보험사보증,"38,930km",없음,없음,없음,없음,없음
38481260,690,843더5871,그랜드 스타렉스,디젤,2497cc,2014/12/31,3,4,0,0,0,5,3124736,1,581788,오토,보험사보증,"185,346km",없음,없음,없음,없음,있음
38585068,390,70로9874,카니발 R,디젤,2199cc,2014/04/09,1,5,0,0,0,0,0,1,2592258,오토,보험사보증,"177,334km",없음,없음,있음 / 렌트,없음,없음
38624773,2450,107버4501,팰리세이드,가솔린,3778cc,2020/05/19,1,1,0,0,0,0,0,0,0,오토,보험사보증,"124,235km",없음,없음,있음 / 렌트,없음,있음
38616606,220,41저5097,뉴모닝,가솔린,999cc,2010/10/25,0,3,0,0,0,4,2866630,3,2196120,오토,보험사보증,"56,488km",없음,없음,없음,없음,있음
38471652,595,30도2531,엑센트(신형),가솔린,1368cc,2014/12/30,0,5,0,0,0,1,2773082,2,2277385,오토,자가보증,"51,678km",없음,없음,없음,있음,있음
38449506,720,90서3702,그랜드 스타렉스,디젤,2497cc,2014/03/24,0,1,0,0,0,2,6376989,1,2297290,수동,보험사보증,"82,011km",없음,없음,없음,있음,있음
38584720,475,74마7641,카니발 R,디젤,2199cc,2013/07/26,0,2,0,0,0,6,5878364,2,2307878,오토,자가보증,"161,893km",없음,없음,없음,있음,있음
38506815,420,46루5506,뉴코란도 C,디젤,1998cc,2013/11/18,0,5,0,0,0,3,2505113,1,1526021,오토,보험사보증,"132,296km",없음,없음,없음,없음,있음
38506732,420,87마4969,그랜드 스타렉스,디젤,2497cc,2010/11/18,0,2,0,0,0,5,8558845,2,5399980,오토,자가보증,"201,625km",없음,없음,없음,없음,있음
38361060,310,67더1247,SM5 노바,가스,1998cc,2015/06/10,1,6,0,0,0,1,4373735,0,0,오토,자가보증,"160,888km",없음,없음,있음 / 렌트,있음,있음
38295515,1680,124어4986,아반떼 (CN7),가솔린,1598cc,2020/06/15,0,1,0,0,0,0,0,0,0,오토,자가보증,"64,040km",없음,없음,없음,없음,없음
38511245,1180,370구4626,올 뉴 카니발,디젤,2199cc,2016/02/18,1,4,0,0,0,1,1659000,0,0,오토,자가보증,"122,376km",없음,없음,없음,없음,없음
38135109,1100,27나3938,그랜저 HG,가솔린,2999cc,2014/09/24,0,1,0,0,0,2,3399210,0,0,오토,자가보증,"86,088km",없음,없음,없음,없음,있음
38608577,1680,32로3863,그랜저 IG,가솔린,2359cc,2016/12/15,0,1,0,0,0,1,6503040,0,0,오토,자가보증,"79,169km",없음,없음,없음,있음,있음
38309700,3690,375가4904,쏘렌토 4세대,가솔린,2497cc,2021/09/01,1,2,0,0,0,1,1155960,0,0,오토,자가보증,"39,962km",없음,없음,없음,없음,없음
38486600,280,14루2416,All New SM7,가솔린,2495cc,2011/09/15,0,1,0,0,0,2,1672685,1,684333,오토,자가보증,"222,155km",없음,없음,없음,없음,없음
38588897,460,16로7677,YF 쏘나타,가솔린,1999cc,2012/10/12,0,1,0,0,0,2,1254508,3,1101899,오토,자가보증,"196,881km",없음,없음,없음,없음,없음
38344056,560,31노5008,쏘렌토 R,디젤,2199cc,2011/04/26,0,1,0,0,0,2,898190,0,0,-,자가보증,"220,697km",없음,없음,없음,없음,없음
38429253,690,20로9019,K9,가솔린,3342cc,2012/11/19,0,4,0,0,0,5,4040832,1,590635,오토,자가보증,"203,234km",없음,없음,없음,없음,없음
38429090,330,59보1270,스파크,가솔린,995cc,2014/07/04,0,2,0,0,0,3,2062528,4,6481353,오토,자가보증,"103,642km",없음,없음,없음,없음,있음
38620296,640,133우6335,더 뉴 K3,디젤,1582cc,2017/12/04,1,3,0,0,0,1,2626604,1,800027,오토,자가보증,"151,177km",없음,없음,없음,없음,있음
38285469,439,13다6210,그랜저 HG,가스,2999cc,2013/03/27,1,5,0,0,0,4,1916836,2,687693,오토,자가보증,"232,118km",없음,없음,없음,없음,없음
38180113,845,221누9149,더 뉴 레이,가솔린,998cc,2019/03/12,1,2,0,0,0,1,300100,0,0,오토,자가보증,"55,472km",없음,없음,없음,없음,없음
38180003,999,07두0711,올 뉴 말리부,가솔린,1490cc,2016/08/19,0,2,0,0,0,0,0,2,8369910,오토,자가보증,"83,226km",없음,없음,없음,없음,있음
38306699,3590,187보7754,더 뉴 투싼 (NX4),가솔린,1598cc,2024/09/23,0,1,0,0,0,0,0,0,0,오토,자가보증,118km,없음,없음,없음,없음,없음
38216962,1633,178보1227,니로,하이브리드,1580cc,2017/04/26,1,1,0,0,0,0,0,0,0,오토,자가보증,"92,852km",없음,없음,없음,없음,없음
38460941,489,56서1533,QM3,디젤,1461cc,2014/05/22,1,8,0,0,0,1,1654690,0,0,오토,자가보증,"155,666km",없음,없음,없음,없음,있음
38548485,3450,149호3765,더 K9,가솔린,3778cc,2020/07/30,0,0,0,0,0,1,619845,1,887509,-,자가보증,"88,952km",없음,없음,없음,없음,없음
38483786,3750,160무3146,더 뉴 투싼 (NX4),가솔린,1598cc,2024/01/23,0,0,0,0,0,0,0,0,0,오토,자가보증,"6,128km",없음,없음,없음,없음,없음
38131876,877,177어1657,티볼리,가솔린,1597cc,2017/03/09,1,2,0,0,0,1,3593773,1,1396180,오토,자가보증,"145,018km",없음,없음,없음,있음,있음
38474958,1788,239마3289,쏘나타 (DN8),가스,1999cc,2022/01/03,1,1,0,0,0,0,0,1,553679,-,자가보증,"86,323km",없음,없음,없음,없음,없음
38538933,988,26서1244,스포티지 4세대,디젤,1685cc,2015/11/19,0,4,0,0,0,0,0,1,406038,오토,자가보증,"103,139km",없음,없음,없음,없음,있음
38478269,220,23우2527,스파크,가스,995cc,2013/02/15,0,3,0,0,0,7,5868609,2,1570484,오토,보험사보증,"144,324km",없음,없음,없음,있음,있음
35894433,699,02더3059,그랜저,가솔린,1997cc,1992/07/04,1,2,0,0,0,4,3088830,4,5108430,오토,자가보증,"272,720km",없음,없음,없음,있음,있음
37908550,399,29우6291,엑센트(신형),디젤,1582cc,2014/05/14,0,3,0,0,0,1,279190,1,1254000,오토,보험사보증,"205,158km",없음,없음,없음,없음,없음
38127364,649,34모0202,더 뉴 K3,가솔린,1591cc,2016/08/10,0,2,0,0,0,2,7801063,1,459064,오토,보험사보증,"156,775km",없음,없음,없음,없음,있음
37729642,2550,712우1230,마스터,디젤,2299cc,2021/04/27,1,1,0,0,0,0,0,0,0,-,자가보증,"42,595km",없음,없음,있음 / 렌트,없음,없음
38478244,350,49나0395,더 뉴 모닝,가솔린,998cc,2016/10/12,0,1,0,0,0,0,0,0,0,오토,보험사보증,"126,457km",없음,없음,없음,없음,없음
38352505,360,48무2772,크루즈,가솔린,1796cc,2014/04/25,0,1,0,0,0,4,8323530,3,3083880,오토,자가보증,"101,409km",없음,없음,없음,있음,있음
38317704,690,21구6463,SM6,가솔린,1997cc,2017/02/27,0,5,0,0,0,2,3145302,0,0,오토,자가보증,"109,774km",없음,없음,없음,있음,있음
38571989,490,01구0954,에쿠스(신형),가솔린,3778cc,2010/08/31,1,3,0,0,0,3,1964772,1,1689800,오토,자가보증,"146,431km",없음,없음,없음,없음,없음
37921380,1610,144고7343,트레일블레이저,가솔린,1341cc,2020/06/30,0,1,0,0,0,4,10700041,1,955000,오토,자가보증,"75,200km",없음,없음,없음,있음,있음
38447277,340,72조1830,카니발 R,디젤,2199cc,2013/04/22,0,2,0,0,0,3,3164348,1,927700,오토,자가보증,"177,267km",없음,없음,없음,있음,있음
38617763,395,53버9763,올 뉴 프라이드,가솔린,1396cc,2012/01/04,0,2,0,0,0,1,789820,1,252018,오토,자가보증,"75,272km",없음,없음,없음,없음,있음
38007432,550,78조8199,뉴 다마스,가스,796cc,2019/09/02,0,3,0,0,0,1,995100,1,1144870,-,자가보증,"109,957km",없음,없음,없음,없음,없음
38374188,270,41버6254,그랜저 뉴 럭셔리,가스,2656cc,2008/06/25,0,8,0,0,0,1,427650,1,591850,-,자가보증,"168,553km",없음,없음,없음,없음,있음
38469541,580,63저6326,투싼 ix,디젤,1995cc,2012/05/29,0,5,0,0,0,2,662043,1,727410,-,자가보증,"168,034km",없음,없음,없음,없음,없음
38622854,890,88너1898,코란도 스포츠,디젤,1998cc,2014/09/01,0,3,0,0,0,1,842000,1,470710,오토,자가보증,"100,890km",없음,없음,없음,없음,없음
38469763,390,68루0762,에쿠스(신형),가솔린,3778cc,2009/12/02,1,2,0,0,0,4,4898598,1,283638,-,자가보증,"271,641km",없음,없음,없음,있음,없음
38469352,380,12부0395,SM7 노바,가스,1998cc,2016/10/19,0,3,0,0,0,1,738155,0,0,-,자가보증,"438,926km",없음,없음,없음,없음,없음
38618016,470,85러4021,그랜드 스타렉스,디젤,2497cc,2007/08/29,0,3,0,0,0,4,1494998,0,0,오토,자가보증,"185,593km",없음,없음,없음,없음,있음
38579722,470,31버9553,더 뉴 아반떼,디젤,1582cc,2014/08/22,0,6,1,0,0,6,22613647,3,2517510,오토,자가보증,"89,859km",없음,없음,없음,있음,있음
38401286,480,16두2555,스포티지 R,디젤,1995cc,2011/01/11,0,5,0,0,0,1,2309354,0,0,-,자가보증,"206,490km",없음,없음,없음,없음,있음
37995281,199,20오2455,뉴모닝,가솔린,999cc,2010/01/22,0,2,0,0,0,3,3181089,1,1043720,-,자가보증,"111,686km",없음,없음,없음,있음,있음
38609657,1830,394무9412,그랜저 IG 하이브리드,하이브리드,2359cc,2018/12/03,1,3,0,0,0,1,1656595,1,715269,오토,자가보증,"137,070km",없음,없음,없음,없음,없음
38511351,890,47나1529,에쿠스(신형),가솔린,3778cc,2013/07/23,0,3,0,0,0,4,7907650,1,424130,-,자가보증,"263,173km",없음,없음,없음,없음,없음
38394044,480,57로2166,뉴SM5 플래티넘,가솔린,1618cc,2014/02/13,0,0,0,0,0,2,3632463,2,3203892,-,자가보증,"109,780km",없음,없음,없음,없음,있음
38545217,450,81소8762,뉴 다마스,가스,796cc,2016/05/17,0,3,0,0,0,1,1223610,1,1501850,-,자가보증,"71,403km",없음,없음,없음,있음,있음
37981193,550,12나4683,쏘나타 하이브리드,하이브리드,1999cc,2011/12/23,0,1,0,0,0,5,3353980,1,505130,-,자가보증,"136,121km",없음,없음,없음,없음,있음
38511568,380,63누4208,스파크,가솔린,995cc,2014/12/15,0,1,0,0,0,0,0,0,0,-,자가보증,"78,551km",없음,없음,없음,없음,없음
38081538,430,57도5287,YF 쏘나타,가솔린,1998cc,2010/10/06,0,2,0,0,0,5,3376610,1,1092800,오토,보험사보증,"90,227km",없음,없음,없음,없음,있음
38426683,2190,80라2769,렉스턴 스포츠 칸,디젤,2157cc,2021/02/03,0,1,0,0,0,0,0,0,0,-,자가보증,"94,941km",없음,없음,없음,없음,없음
37181433,480,55마3627,더 뉴 K5,가솔린,1999cc,2013/09/23,0,3,0,0,0,2,9716122,2,4544470,오토,보험사보증,"106,195km",없음,없음,없음,있음,있음
38401247,350,35저8967,YF 쏘나타,가솔린,1998cc,2009/12/18,0,1,0,0,0,4,3318350,0,0,오토,자가보증,"137,494km",없음,없음,없음,없음,있음
38414841,350,62서8691,더 럭셔리 그랜저,가스,2656cc,2010/03/25,1,10,0,0,0,0,0,0,0,오토,자가보증,"239,515km",없음,없음,없음,없음,있음
38401055,290,53소6076,카니발 R,디젤,2199cc,2014/06/05,0,2,0,0,0,4,2300366,2,1916840,오토,자가보증,"372,458km",없음,없음,없음,없음,있음
38627367,790,09저0693,더 뉴 K3,디젤,1582cc,2016/02/25,0,1,0,0,0,3,4941787,3,2941291,오토,자가보증,"133,366km",없음,없음,없음,없음,있음
38278913,750,100우6204,코란도 투리스모,디젤,1998cc,2014/09/24,1,9,0,0,0,3,2007833,4,2542676,오토,자가보증,"105,827km",없음,없음,없음,없음,있음
38278678,1390,382버6932,베리 뉴 티볼리,가솔린,1497cc,2020/07/31,1,1,0,0,0,0,0,0,0,-,자가보증,"75,604km",없음,없음,있음 / 렌트,없음,없음
37963207,890,116하4682,더 뉴 스파크,가솔린,999cc,2020/10/26,1,4,0,0,0,1,665510,0,0,오토,자가보증,"3,003km",없음,없음,있음 / 렌트,없음,없음
36826147,450,53라5840,K5,가스,1998cc,2010/12/10,0,2,0,0,0,2,2021266,1,306340,-,자가보증,"184,211km",없음,없음,없음,없음,있음
38438529,370,15머7850,i30,가솔린,1591cc,2009/06/03,0,4,0,0,0,4,1991889,3,2093310,오토,자가보증,"121,186km",없음,없음,없음,없음,없음
37622491,760,281더2319,SM6,가스,1998cc,2017/07/06,1,2,0,0,0,1,620929,0,0,오토,자가보증,"163,974km",없음,없음,있음 / 렌트,없음,있음
38401937,1150,38로8460,싼타페 DM,디젤,1995cc,2014/06/12,0,1,0,0,0,3,3985750,2,2477702,오토,자가보증,"124,370km",없음,없음,없음,없음,있음
38423099,340,17루7481,뉴SM5 플래티넘,디젤,1461cc,2014/09/29,0,3,0,0,0,2,1678025,3,1958017,오토,자가보증,"175,662km",없음,없음,없음,없음,없음
38574435,1980,112저2961,K5 3세대,가스,1999cc,2020/08/12,1,1,0,0,0,0,0,0,0,오토,자가보증,"53,663km",없음,없음,있음 / 렌트,없음,없음
38182682,1670,235부8534,더 뉴 카니발,디젤,2199cc,2019/08/01,2,2,0,0,0,1,752829,0,0,오토,자가보증,"104,991km",없음,없음,있음 / 렌트,없음,있음
36112084,790,36오3236,올 뉴 쏘울,가솔린,1591cc,2014/04/30,0,6,0,0,0,3,2152280,0,0,오토,자가보증,"84,740km",없음,없음,없음,있음,있음
38551043,499,30부2433,더 넥스트 스파크,가솔린,999cc,2016/10/13,1,7,0,0,0,3,1569381,0,0,오토,보험사보증,"67,853km",없음,없음,없음,없음,없음
38566938,2990,139구7987,모하비 더 마스터,디젤,2959cc,2019/12/09,1,4,0,0,0,1,1148135,0,0,오토,보험사보증,"147,808km",없음,없음,있음 / 렌트,없음,있음
38621371,3150,139구7963,싼타페 TM,디젤,2199cc,2020/01/07,1,2,0,0,0,0,0,1,490264,오토,보험사보증,"61,342km",없음,없음,있음 / 렌트,없음,없음
38072484,750,186고8094,더 뉴 레이,가솔린,998cc,2020/05/29,1,1,0,0,0,0,0,0,0,오토,자가보증,"66,827km",없음,없음,없음,없음,없음
38175927,690,57어0640,티볼리 에어,디젤,1597cc,2016/12/09,0,1,0,0,0,0,0,0,0,오토,자가보증,"143,902km",없음,없음,없음,없음,없음
38400735,299,46소5879,뉴모닝,가솔린,999cc,2009/10/01,0,1,0,0,0,1,658330,1,810975,오토,자가보증,"42,396km",없음,없음,없음,있음,없음
38279461,750,89부1271,코란도 스포츠,디젤,1998cc,2013/07/01,0,0,0,0,0,1,186538,2,1186978,오토,자가보증,"143,667km",없음,없음,없음,없음,없음
38094757,1450,165너1349,아반떼 (CN7),가솔린,1598cc,2020/07/08,1,1,0,0,0,0,0,0,0,오토,자가보증,"112,712km",없음,없음,없음,없음,없음
38215109,590,71모8050,그랜드 스타렉스,디젤,2497cc,2011/11/10,1,3,0,0,0,2,625490,1,809290,오토,자가보증,"206,221km",없음,없음,없음,없음,없음
38586897,2150,91저1636,렉스턴 스포츠,디젤,2157cc,2020/12/28,0,0,0,0,0,0,0,0,0,오토,자가보증,"38,300km",없음,없음,없음,없음,없음
38067047,650,53무5119,레이,가솔린,998cc,2011/12/19,0,5,0,0,0,2,1886210,1,243500,오토,보험사보증,"98,647km",없음,없음,없음,없음,없음
38375784,750,39소5505,스토닉,디젤,1582cc,2018/01/08,0,0,0,0,0,4,3288893,1,1328758,오토,자가보증,"181,484km",없음,없음,없음,없음,있음
38278323,950,206소1095,K5 2세대,가스,1999cc,2017/09/07,1,2,0,0,0,2,3435022,0,0,오토,자가보증,"141,819km",없음,없음,없음,없음,있음
38246875,1050,08보5211,아반떼 AD,가솔린,1591cc,2017/09/07,0,8,0,0,0,1,2058785,1,390163,오토,자가보증,"74,000km",없음,없음,없음,없음,없음
