id,price,car_number,registration_date,transmission,fuel_type,mileage,mileage_condition,chassis_number,tuning,special_history,usage_change,emission_gas,recall,car_name,year
38107585,9999,39라0344,2015/10/01,-,가솔린+전기,"62,240km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,LF 쏘나타 하이브리드,2015년식
38614170,4700,226부8327,2023/05/22,오토,가솔린,"32,421km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,G80 (RG3),2024년식
38203577,499,33루7764,2012/11/30,-,가솔린+LPG,"86,486km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 0.01ppm,해당없음,올 뉴 모닝,2013년식
38243469,5140,194호7075,2022/08/16,오토,가솔린,"53,651km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,G80 (RG3),2022년식
38492963,4299,233루9249,2023/04/07,오토,가솔린+전기,"31,574km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 1ppm,해당,쏘렌토 4세대,2023년식
38239587,5620,195호2032,2022/12/30,오토,가솔린,"28,900km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,G80 (RG3),2023년식
38352436,1159,228거4092,2020/09/23,-,가솔린,"32,038km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,올 뉴 K3,2021년식
38328160,6270,179러7894,2022/03/14,-,디젤,"13,597km",양호,양호,없음,없음,없음,매연: -%,해당 / 미이행,GV80,2022년식
38594256,9999,114조8441,2023/12/04,-,가솔린,"22,165km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 카니발 4세대,2024년식
38352352,2169,26수7964,2023/10/20,-,전기,"4,767km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,더 뉴 기아 레이 EV,2024년식
38194234,9999,48나9149,2022/09/08,-,전기,"42,675km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,EV6,2022년식
38253451,3229,09마3419,2022/04/19,-,전기,"71,741km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,EV6,2022년식
37036135,2149,31보6074,2019/03/15,오토,전기,"54,815km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,니로 EV,2019년식
38361984,5779,24조1213,2022/03/14,-,전기,"23,314km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,GV60,2022년식
38095882,580,49거2577,2014/06/03,-,가솔린,"161,352km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 0.03ppm,해당없음,더 뉴 아반떼,2015년식
38519779,2170,87마2101,2019/08/23,-,디젤,"51,281km",양호,양호,없음,없음,없음,매연: -%,해당없음,렉스턴 스포츠 칸,2019년식
38575177,1480,224러1322,2021/01/04,오토,가솔린,"40,796km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,베뉴,2021년식
38061244,970,70저9878,2014/11/03,-,디젤,"119,235km",양호,양호,없음,없음,없음,매연: 0.02%,해당없음,그랜드 스타렉스,2015년식
38465974,9999,63무0772,2023/10/19,-,전기,"29,144km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,더 뉴 기아 레이 EV,2024년식
38326138,4199,245부6768,2021/01/13,-,가솔린,"57,072km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 3ppm,해당,G80 (RG3),2021년식
38560469,3655,02모1397,2021/09/08,-,전기,"60,895km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,EV6,2022년식
38626082,2720,140서1915,2020/10/23,-,디젤,"66,736km",양호,양호,없음,없음,있음 / 렌트,매연: -%,해당없음,쏘렌토 4세대,2021년식
37221433,499,46노2149,2012/07/10,-,가솔린,"136,909km",양호,양호,없음,없음,없음,일산화탄소: 0.31% / 탄화수소: 0ppm,해당없음,벨로스터,2013년식
38433828,3149,67머9271,2022/03/18,-,전기,"54,657km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,아이오닉5,2022년식
38380251,2785,14머9302,2021/07/15,-,전기,"95,145km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아이오닉5,2022년식
38339100,529,39로9478,2017/05/24,-,LPG(일반인 구입),"223,850km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,올란도,2017년식
38589158,825,62노3118,2021/09/30,-,전기,"48,833km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,기타,2021년식
38508149,1699,221누1049,2020/10/14,-,디젤,"80,926km",양호,양호,없음,없음,없음,매연: 0.03%,해당없음,올 뉴 투싼,2020년식
38534713,1425,48로9853,2016/12/31,오토,가솔린,"52,540km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 0.03ppm,해당없음,SM6,2016년식
38312575,2845,58라2703,2021/07/01,-,전기,"60,861km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아이오닉5,2022년식
36977398,760,296수8099,2015/07/07,-,LPG(일반인 구입),"186,994km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 0.03ppm,해당없음,LF 쏘나타,2016년식
38128845,3730,26조5648,2022/09/30,-,전기,"47,705km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아이오닉6,2023년식
38320254,6199,317로5916,2022/07/08,-,가솔린,"50,754km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,GV80,2022년식
37238143,479,45구7706,2013/07/17,-,가솔린,"56,377km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 4ppm,해당없음,올 뉴 모닝,2013년식
37804258,1949,42보6895,2019/08/08,오토,전기,"14,095km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,볼트 EV,2019년식
38082104,1580,107어5537,2020/07/15,-,가솔린,"31,990km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 0.01ppm,해당없음,아반떼 (CN7),2021년식
38329388,3999,158러2851,2022/01/28,-,가솔린+전기,"50,446km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,투싼 하이브리드 (NX4),2022년식
37619916,1965,57주8166,2020/06/22,오토,전기,"40,650km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,볼트 EV,2020년식
38453229,3350,814나5785,2022/07/18,-,디젤,"8,826km",양호,양호,있음 / 적법,없음,없음,매연: 1%,해당,더 뉴 렉스턴 스포츠 칸,2022년식
37551629,2150,51두6072,2021/06/03,-,전기,"38,843km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,볼트 EV,2021년식
38519308,4299,338나6950,2021/07/27,-,가솔린,"37,010km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G80 (RG3),2022년식
37400564,1739,706고1460,2014/08/27,오토,디젤,"101,635km",양호,양호,없음,없음,없음,매연: 4%,해당 / 이행,올 뉴 카니발,2015년식
37740576,1725,11너4318,2018/06/29,오토,전기,"55,175km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,볼트 EV,2018년식
37825851,1495,42라4445,2018/05/29,오토,전기,"135,654km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,볼트 EV,2018년식
38388527,1320,13주9664,2021/03/18,-,전기,"78,094km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,조에,2021년식
37187687,1939,46다8667,2019/03/21,-,전기,"83,544km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,쏘울 부스터 EV,2019년식
38525410,2449,27거6173,2021/10/06,-,전기,"13,265km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,니로 EV,2022년식
38525404,2319,150호6907,2020/05/14,-,디젤,"112,180km",양호,양호,없음,없음,있음 / 렌트,매연: -%,해당 / 미이행,쏘렌토 4세대,2021년식
38525465,1450,150허4503,2019/09/16,-,디젤,"137,165km",양호,양호,없음,없음,있음 / 렌트,매연: -%,해당 / 미이행,셀토스,2020년식
38231809,3720,149호7513,2020/11/27,오토,디젤,"92,991km",양호,양호,없음,없음,있음 / 렌트,매연: -%,해당없음,쏘렌토 4세대,2021년식
38533421,3960,124호5195,2022/11/21,오토,가솔린,"44,871km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,더 뉴 G70,2023년식
38510288,1460,85누0553,2019/10/17,-,디젤,"106,274km",양호,양호,없음,없음,없음,매연: 2%,해당없음,더 뉴 그랜드 스타렉스,2020년식
38518119,1630,239다9860,2021/09/07,-,가솔린,"41,066km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.12% / 탄화수소: 1ppm,해당없음,더 뉴 K3 2세대,2022년식
38544822,1090,175더2597,2021/07/19,-,가솔린,"33,307km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.1% / 탄화수소: 10ppm,해당없음,더 뉴 레이,2022년식
38562714,2240,127라7078,2019/11/20,-,디젤,"35,847km",양호,양호,없음,없음,없음,매연: 1%,해당 / 이행,더 뉴 카니발,2020년식
38509399,1240,12너2288,2018/05/18,-,가솔린,"79,264km",양호,양호,없음,없음,없음,일산화탄소: 0.12% / 탄화수소: 2ppm,해당 / 이행,올 뉴 말리부,2018년식
38582898,3070,803주8611,2023/02/14,-,디젤,"33,328km",양호,양호,없음,없음,없음,매연: 1%,해당없음,스타리아,2023년식
38536444,2120,31주4839,2018/10/11,-,디젤,"77,202km",양호,양호,없음,없음,없음,매연: 2%,해당 / 이행,더 뉴 카니발,2019년식
38473400,1540,236루7589,2020/07/09,오토,가솔린,"50,163km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.12% / 탄화수소: 1ppm,해당 / 이행,아반떼 (CN7),2021년식
38025429,1410,166두4721,2019/01/18,-,LPG(일반인 구입),"26,199km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.11% / 탄화수소: 31ppm,해당없음,쏘나타 뉴 라이즈,2019년식
38563974,1290,344너6873,2023/05/25,오토,가솔린,"15,130km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.1% / 탄화수소: 10ppm,해당없음,더 뉴 기아 레이,2023년식
38548630,4490,292우6902,2020/04/28,-,가솔린,"27,674km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 1ppm,해당없음,G80 (RG3),2021년식
37551620,2150,51두6072,2021/06/03,-,전기,"38,843km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,볼트 EV,2021년식
37185108,1939,46다8667,2019/03/21,-,전기,"83,544km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,쏘울 부스터 EV,2019년식
38253442,3229,09마3419,2022/04/19,-,전기,"71,741km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,EV6,2022년식
37160660,388,64버5239,2008/10/20,오토,가솔린,"12,083km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 3ppm,해당없음,베르나(신형),2009년식
38435805,1199,42서3312,2017/04/11,-,가솔린,"155,118km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,그랜저 IG,2018년식
37740573,1725,11너4318,2018/06/29,오토,전기,"55,175km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,볼트 EV,2018년식
38268429,5500,66무2737,2009/01/12,오토,가솔린,"162,888km",양호,양호,있음 / 적법 / 구조 / 장치,없음,없음,일산화탄소: 0.45% / 탄화수소: 1.2ppm,해당없음,제네시스 쿠페,2009년식
38312570,2845,58라2703,2021/07/01,-,전기,"60,861km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아이오닉5,2022년식
38194228,9999,48나9149,2022/09/08,-,전기,"42,675km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,EV6,2022년식
38107581,9999,39라0344,2015/10/01,-,가솔린+전기,"62,240km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,LF 쏘나타 하이브리드,2015년식
38589154,825,62노3118,2021/09/30,-,전기,"48,833km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,기타,2021년식
38380242,2785,14머9302,2021/07/15,-,전기,"95,145km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아이오닉5,2022년식
37619913,1965,57주8166,2020/06/22,오토,전기,"40,650km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,볼트 EV,2020년식
38231831,5620,195호2032,2022/12/30,오토,가솔린,"28,900km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,G80 (RG3),2023년식
38525314,2769,178호6307,2020/09/17,-,가솔린+전기,"129,594km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,쏘렌토 4세대,2021년식
38235758,5140,194호7075,2022/08/16,오토,가솔린,"53,651km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,G80 (RG3),2022년식
38441694,3350,814나5785,2022/07/18,-,디젤,"8,826km",양호,양호,있음 / 적법,없음,없음,매연: 1%,해당,더 뉴 렉스턴 스포츠 칸,2022년식
38361979,5779,24조1213,2022/03/14,-,전기,"23,314km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,GV60,2022년식
38560464,3655,02모1397,2021/09/08,-,전기,"60,895km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,EV6,2022년식
36063815,499,46노2149,2012/07/10,-,가솔린,"136,909km",양호,양호,없음,없음,없음,일산화탄소: 0.31% / 탄화수소: 0ppm,해당없음,벨로스터,2013년식
38525461,2350,382로2633,2019/06/05,-,디젤,"146,548km",양호,양호,없음,없음,있음 / 렌트,매연: -%,해당 / 미이행,팰리세이드,2019년식
38465969,9999,63무0772,2023/10/19,-,전기,"29,144km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,더 뉴 기아 레이 EV,2024년식
38026092,2790,36라6478,2021/07/01,-,전기,"96,796km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아이오닉5,2022년식
38552595,1149,153고7280,2017/01/19,-,가솔린,"178,824km",양호,양호,있음 / 적법,없음,없음,일산화탄소: 0.03% / 탄화수소: 1ppm,해당,아반떼 AD,2017년식
38369035,3120,160하3006,2021/04/12,오토,가솔린+전기,"58,023km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,더 뉴 그랜저 IG 하이브리드,2021년식
38359000,1899,178호6804,2020/11/09,-,가솔린,"116,104km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,셀토스,2021년식
38614857,1150,43서4337,2018/06/07,오토,가솔린,"105,877km",양호,양호,없음,없음,없음,일산화탄소: 0.03% / 탄화수소: 5ppm,해당없음,올 뉴 K3,2019년식
38433815,3149,67머9271,2022/03/18,-,전기,"54,657km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,아이오닉5,2022년식
38519766,2170,87마2101,2019/08/23,-,디젤,"51,281km",양호,양호,없음,없음,없음,매연: -%,해당없음,렉스턴 스포츠 칸,2019년식
37804254,1949,42보6895,2019/08/08,오토,전기,"14,095km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,볼트 EV,2019년식
38573884,1480,224러1322,2021/01/04,오토,가솔린,"40,796km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,베뉴,2021년식
37021147,2149,31보6074,2019/03/15,오토,전기,"54,815km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,니로 EV,2019년식
37825846,1495,42라4445,2018/05/29,오토,전기,"135,654km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 미이행,볼트 EV,2018년식
38388523,1320,13주9664,2021/03/18,-,전기,"78,094km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,조에,2021년식
37400498,1739,706고1460,2014/08/27,오토,디젤,"101,635km",양호,양호,없음,없음,없음,매연: 4%,해당 / 이행,올 뉴 카니발,2015년식
38328155,6270,179러7894,2022/03/14,-,디젤,"13,597km",양호,양호,없음,없음,없음,매연: -%,해당 / 미이행,GV80,2022년식
38625672,2720,140서1915,2020/10/23,-,디젤,"66,736km",양호,양호,없음,없음,있음 / 렌트,매연: -%,해당없음,쏘렌토 4세대,2021년식
38540837,2150,267더3107,2020/10/12,오토,가솔린+전기,"18,555km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 11ppm,해당없음,아반떼 하이브리드 (CN7),2021년식
38176064,1415,17가5677,2017/11/14,-,전기,"129,915km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,아이오닉 일렉트릭,2018년식
36566245,479,45구7706,2013/07/17,-,가솔린,"56,377km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 4ppm,해당없음,올 뉴 모닝,2013년식
