id,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
38595943,-,보험사보증,"116,962km",없음,없음,있음 / 렌트,없음,없음
38325643,오토,보험사보증,"16,977km",없음,없음,없음,없음,없음
38618228,-,보험사보증,"47,490km",없음,없음,없음,없음,있음
38546648,오토,보험사보증,"92,201km",없음,없음,있음 / 렌트,없음,있음
38483233,-,보험사보증,"39,307km",없음,없음,있음 / 렌트,없음,있음
38606745,-,자가보증,"67,110km",없음,없음,없음,있음,있음
37197086,오토,보험사보증,"58,431km",없음,없음,없음,없음,없음
37850423,오토,보험사보증,"150,651km",없음,없음,없음,있음,있음
38024694,-,보험사보증,"66,605km",없음,없음,없음,없음,있음
38477285,오토,보험사보증,"71,061km",없음,없음,없음,없음,없음
38356662,오토,보험사보증,"60,362km",없음,없음,없음,없음,없음
38179898,-,보험사보증,"75,797km",없음,없음,없음,없음,없음
38133578,오토,보험사보증,"224,324km",없음,없음,없음,있음,있음
38487797,오토,보험사보증,"99,952km",없음,없음,없음,있음,있음
38575422,오토,자가보증,"85,223km",없음,없음,없음,없음,없음
37425103,오토,자가보증,"176,821km",없음,없음,있음 / 렌트,있음,있음
38553138,-,보험사보증,"104,052km",없음,없음,없음,있음,있음
38569800,-,보험사보증,"141,640km",없음,없음,없음,없음,없음
38548524,오토,보험사보증,"142,662km",없음,없음,있음 / 렌트,없음,없음
38452595,오토,보험사보증,"78,551km",없음,없음,없음,있음,없음
38620217,오토,보험사보증,"130,054km",없음,없음,없음,없음,있음
38539112,-,보험사보증,"152,492km",없음,없음,없음,없음,없음
38563662,오토,보험사보증,"121,090km",없음,없음,없음,있음,있음
38281035,오토,보험사보증,"53,777km",없음,없음,없음,없음,없음
38334250,-,보험사보증,"111,474km",없음,없음,없음,없음,있음
38258332,-,보험사보증,"122,263km",없음,없음,없음,있음,있음
38528085,오토,보험사보증,"91,614km",없음,없음,없음,없음,없음
38587754,오토,보험사보증,"64,805km",없음,없음,없음,없음,없음
38534370,오토,보험사보증,"12,771km",없음,없음,없음,없음,없음
38628387,오토,보험사보증,"100,107km",없음,없음,없음,있음,있음
38428383,오토,자가보증,"15,771km",없음,없음,없음,없음,없음
38575543,오토,보험사보증,"148,992km",없음,없음,없음,있음,있음
38571845,-,보험사보증,"92,094km",없음,없음,없음,없음,없음
38438535,오토,보험사보증,"12,930km",없음,없음,없음,없음,없음
38335978,오토,보험사보증,"84,352km",없음,없음,없음,없음,있음
38600478,-,보험사보증,"8,869km",없음,없음,없음,없음,없음
38164146,오토,보험사보증,"93,706km",없음,없음,없음,없음,없음
38330096,-,보험사보증,"112,653km",없음,없음,없음,없음,없음
38301493,-,보험사보증,"38,430km",없음,없음,없음,없음,있음
38598038,오토,보험사보증,"137,162km",없음,없음,없음,없음,있음
38466860,-,자가보증,"46,969km",없음,없음,없음,없음,없음
38067316,-,보험사보증,"67,358km",없음,없음,없음,없음,없음
38567259,오토,보험사보증,"94,549km",있음 / 불법 / 장치,없음,없음,없음,없음
38544717,-,보험사보증,"36,920km",없음,없음,없음,없음,없음
37916628,오토,보험사보증,"55,526km",없음,없음,없음,없음,없음
38579311,오토,보험사보증,"67,746km",없음,없음,있음 / 렌트,있음,없음
38544519,-,자가보증,"190,778km",없음,없음,없음,없음,있음
37867220,오토,보험사보증,"160,778km",없음,없음,없음,없음,없음
38280695,오토,자가보증,"29,049km",없음,없음,없음,없음,없음
38538362,-,보험사보증,"19,514km",없음,없음,없음,없음,없음
38577470,-,보험사보증,"20,366km",없음,없음,없음,없음,없음
38604576,오토,보험사보증,"87,606km",없음,없음,없음,없음,없음
37293708,-,보험사보증,"33,774km",없음,없음,없음,있음,없음
38270259,-,보험사보증,"38,304km",없음,없음,없음,없음,없음
38580221,-,보험사보증,"87,704km",없음,없음,없음,없음,없음
38465018,-,보험사보증,"20,172km",없음,없음,없음,없음,없음
38388866,오토,자가보증,"93,005km",있음 / 불법 / 구조 / 장치,없음,없음,없음,있음
38376783,-,보험사보증,"62,168km",없음,없음,있음 / 렌트,없음,없음
38516022,-,보험사보증,"147,027km",없음,없음,없음,없음,없음
38469340,오토,보험사보증,"43,635km",없음,없음,없음,없음,없음
38310999,오토,보험사보증,"198,066km",없음,없음,있음 / 렌트,없음,없음
38331439,-,자가보증,"92,849km",없음,없음,있음 / 렌트,있음,있음
37639066,수동,보험사보증,"109,209km",없음,없음,없음,없음,있음
37885112,-,보험사보증,"160,303km",없음,없음,없음,없음,없음
38418002,오토,보험사보증,"65,988km",없음,없음,없음,없음,없음
38621183,오토,보험사보증,"7,873km",없음,없음,있음 / 렌트,없음,없음
38461634,오토,보험사보증,"126,327km",없음,없음,없음,있음,있음
38582051,오토,보험사보증,"40,393km",없음,없음,없음,없음,없음
38437359,오토,보험사보증,"99,628km",없음,없음,있음 / 렌트,없음,없음
38457718,오토,보험사보증,"90,600km",없음,없음,있음 / 렌트,없음,없음
38311174,오토,보험사보증,"26,420km",없음,없음,없음,없음,없음
38514575,-,보험사보증,"39,510km",없음,없음,없음,없음,없음
38624801,오토,보험사보증,"125,585km",없음,없음,없음,없음,없음
38388294,-,보험사보증,"86,272km",없음,없음,없음,없음,있음
38396092,오토,보험사보증,"58,160km",없음,없음,있음 / 렌트,없음,없음
37975248,오토,보험사보증,"69,772km",없음,없음,없음,없음,있음
38383672,-,보험사보증,"12,499km",없음,없음,없음,없음,없음
38446869,-,보험사보증,"22,762km",없음,없음,없음,없음,없음
38487435,오토,보험사보증,"57,736km",없음,없음,없음,없음,있음
38054190,-,보험사보증,"43,467km",없음,없음,없음,없음,없음
38557567,오토,보험사보증,"76,382km",없음,없음,있음 / 렌트,없음,없음
38206765,오토,보험사보증,"136,316km",없음,없음,없음,없음,있음
38557572,오토,보험사보증,"96,473km",없음,없음,있음 / 렌트,없음,있음
38566372,오토,보험사보증,"11,921km",없음,없음,없음,없음,없음
38469528,-,보험사보증,"25,617km",없음,없음,없음,없음,없음
38590821,-,보험사보증,"41,288km",없음,없음,있음 / 렌트,없음,없음
38626849,오토,보험사보증,"51,492km",없음,없음,있음 / 렌트,없음,있음
38348200,-,보험사보증,"38,248km",없음,없음,없음,없음,있음
38418019,오토,보험사보증,"91,372km",없음,없음,있음 / 렌트,없음,있음
38186130,오토,보험사보증,"7,848km",있음 / 적법,없음,없음,없음,없음
38621187,오토,보험사보증,"37,842km",없음,없음,없음,없음,없음
38605776,오토,보험사보증,"24,049km",없음,없음,없음,없음,없음
38198484,오토,자가보증,"13,301km",없음,없음,없음,없음,없음
38599335,오토,보험사보증,"25,578km",없음,없음,없음,없음,없음
38062980,오토,보험사보증,"71,408km",있음 / 적법,없음,없음,없음,없음
38547045,-,보험사보증,"47,956km",없음,없음,있음 / 렌트,없음,없음
38498674,오토,보험사보증,"61,755km",없음,없음,있음 / 렌트,없음,없음
38549922,-,보험사보증,"86,129km",없음,없음,있음 / 렌트,없음,없음
36727701,오토,보험사보증,"66,523km",없음,없음,없음,없음,없음
38332232,오토,보험사보증,"82,352km",없음,없음,없음,없음,없음
38621184,오토,보험사보증,"66,451km",없음,없음,없음,없음,없음
38383207,오토,보험사보증,"46,614km",없음,없음,없음,없음,없음
38632018,-,보험사보증,"114,676km",없음,없음,없음,없음,없음
37897679,오토,보험사보증,"41,978km",없음,없음,없음,없음,없음
38150047,오토,자가보증,"80,755km",없음,없음,없음,없음,없음
38485402,오토,보험사보증,"4,534km",없음,없음,없음,없음,없음
38502175,오토,자가보증,"34,075km",없음,없음,없음,없음,없음
37871089,오토,보험사보증,"139,744km",없음,없음,없음,없음,없음
35932285,-,자가보증,"16,203km",없음,없음,없음,없음,없음
38604117,오토,자가보증,"15,036km",없음,없음,없음,없음,없음
38484273,-,자가보증,"106,513km",없음,없음,없음,없음,없음
38316780,-,보험사보증,"91,752km",없음,없음,없음,없음,없음
38486952,오토,보험사보증,"86,244km",없음,없음,없음,없음,있음
38249539,-,보험사보증,"48,000km",없음,없음,있음 / 렌트,없음,없음
38449133,-,보험사보증,"87,351km",없음,없음,있음 / 렌트,없음,있음
38009719,오토,보험사보증,"71,894km",없음,없음,없음,없음,있음
38254315,오토,보험사보증,"93,845km",없음,없음,없음,없음,있음
38198486,-,보험사보증,"68,160km",없음,없음,없음,없음,없음
38628195,오토,보험사보증,"110,520km",없음,없음,없음,없음,있음
38403331,-,보험사보증,"40,583km",없음,없음,있음 / 렌트,없음,없음
38343801,오토,자가보증,"35,804km",없음,없음,없음,없음,없음
38408161,-,보험사보증,"76,792km",없음,없음,없음,없음,없음
37935121,오토,자가보증,"50,987km",없음,없음,있음 / 렌트,있음,있음
38339250,오토,보험사보증,"128,666km",없음,없음,없음,없음,있음
38533173,오토,보험사보증,"114,584km",없음,없음,없음,없음,없음
38482230,오토,보험사보증,"142,510km",없음,없음,없음,없음,없음
38392764,오토,보험사보증,"71,699km",없음,없음,없음,없음,없음
38320646,-,보험사보증,"41,858km",없음,없음,없음,없음,없음
38408061,오토,보험사보증,"67,515km",없음,없음,없음,없음,없음
38109263,오토,보험사보증,"93,929km",없음,없음,있음 / 렌트,없음,없음
38054852,오토,보험사보증,"36,674km",없음,없음,없음,없음,있음
38557569,-,보험사보증,"77,493km",없음,없음,없음,없음,없음
38015519,오토,보험사보증,"19,114km",없음,없음,없음,없음,없음
38533167,오토,보험사보증,"102,346km",없음,없음,있음 / 영업용,없음,있음
37678626,-,자가보증,"144,660km",없음,없음,없음,없음,있음
38533172,-,보험사보증,"104,475km",없음,없음,없음,없음,있음
38241846,-,보험사보증,"16,152km",없음,없음,있음 / 렌트,없음,없음
38611409,-,보험사보증,"41,527km",없음,없음,없음,없음,있음
37982724,오토,자가보증,"65,230km",없음,없음,없음,없음,없음
38493700,-,보험사보증,"46,604km",없음,없음,없음,없음,없음
38283355,-,보험사보증,"82,423km",없음,없음,있음 / 영업용,없음,있음
38550213,-,보험사보증,"51,990km",없음,없음,없음,없음,없음
38320414,-,보험사보증,"154,752km",없음,없음,있음 / 렌트,없음,있음
38344576,오토,보험사보증,"8,153km",없음,없음,없음,없음,없음
38464733,오토,보험사보증,"87,284km",없음,없음,없음,없음,없음
38487826,-,보험사보증,"82,832km",없음,없음,있음 / 렌트,없음,있음
38411341,-,보험사보증,"40,020km",없음,없음,없음,없음,없음
38449131,-,보험사보증,"11,987km",없음,없음,없음,없음,없음
38614432,오토,보험사보증,"32,918km",없음,없음,없음,없음,없음
38614437,오토,보험사보증,"44,505km",없음,없음,없음,없음,없음
38467800,-,자가보증,"31,128km",없음,없음,없음,없음,없음
38490871,-,자가보증,"47,413km",없음,없음,없음,없음,있음
38115386,-,보험사보증,"136,530km",없음,없음,없음,없음,없음
38101107,-,보험사보증,"53,303km",없음,없음,있음 / 렌트,없음,있음
38588743,오토,보험사보증,"70,623km",없음,없음,없음,없음,있음
38504330,-,보험사보증,"37,277km",없음,없음,없음,없음,없음
38381241,-,자가보증,"189,038km",없음,없음,없음,있음,없음
38617170,오토,보험사보증,"62,072km",없음,없음,없음,없음,있음
38604109,오토,보험사보증,"96,717km",없음,없음,없음,없음,없음
38560650,-,보험사보증,"6,604km",없음,없음,없음,없음,있음
38604944,오토,보험사보증,"66,722km",없음,없음,있음 / 렌트,없음,있음
38549253,-,보험사보증,"7,811km",있음 / 적법,없음,없음,없음,없음
38565601,오토,보험사보증,"46,544km",없음,없음,있음 / 렌트,없음,없음
38490868,오토,보험사보증,"25,647km",없음,없음,없음,없음,있음
38310485,오토,보험사보증,"57,650km",없음,없음,없음,없음,없음
38384696,-,보험사보증,"82,805km",없음,없음,있음 / 렌트,없음,없음
38381507,-,보험사보증,"125,975km",없음,없음,없음,없음,없음
38249089,-,자가보증,"154,738km",없음,없음,없음,없음,있음
37892137,-,보험사보증,"33,382km",없음,없음,있음 / 렌트,없음,없음
38540503,-,자가보증,"83,143km",없음,없음,없음,없음,없음
37979399,-,자가보증,"37,450km",없음,없음,없음,없음,없음
38583666,오토,보험사보증,"81,447km",없음,없음,없음,없음,있음
38527330,오토,보험사보증,"50,533km",없음,없음,있음 / 렌트,없음,있음
38637821,오토,자가보증,"12,144km",없음,없음,없음,없음,없음
38486208,-,보험사보증,"95,945km",없음,없음,없음,없음,없음
38411339,-,보험사보증,"101,079km",없음,없음,없음,없음,없음
38545927,오토,보험사보증,"43,706km",없음,없음,없음,없음,없음
38560654,-,보험사보증,"7,547km",없음,없음,없음,없음,있음
38510096,-,보험사보증,"127,646km",없음,없음,없음,없음,없음
38426689,오토,자가보증,"52,409km",없음,없음,없음,없음,있음
